est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
0.0291443905,0.0651688382,24889.3867940764,74236468.2068182,1,1,24.8,False
0.0413575665,0.0924783301,82602.9931752868,70265167.31863788,1,1,24.04,False
0.4726666672,1.0569147985,72708.0584260151,70158685.020831,1,1,18.75,False
0.0253837029,0.0567596853,49530.4406709311,2679127.190449904,1,1,25.1,False
0.1108038821,0.2477650126,40119.8245713068,54693812.09369062,1,1,21.9,False
0.0204434871,0.0457130269,59099.8510702418,46675070.83581694,1,1,25.57,False
0.2325706875,0.5200438667,43988.970847608,44080304.87621744,1,1,20.29,False
0.160160338,0.358129403,42645.4989276434,69932648.7278943,1,1,21.1,False
0.0334622374,0.0748238376,38965.7180803482,3917528.906194958,1,1,24.5,False
0.0506471459,0.1132504611,23723.7172011702,57439744.87583111,1,1,23.6,False
0.0035039264,0.0078350176,73500.7896648094,70758873.62004331,1,1,29.4,False
0.0253837029,0.0567596853,47465.4337192703,45201644.37375433,1,1,25.1,False
0.1154928176,0.258249791,15716.4776452757,67558987.25329143,1,1,21.81,True
0.2585562121,0.5781492662,98892.1765591517,61986004.29349376,1,1,20.06,True
0.0483676488,0.1081533507,66972.3644966872,32947181.42512885,1,1,23.7,False
0.004493192,0.0100470827,123181.1359132565,47420918.40807194,1,1,28.86,False
0.1988634532,0.4446721997,47782.6491643182,43901213.38223269,1,1,20.63,False
0.046190746,0.1032856481,19959.6705396534,30973044.57914613,1,1,23.8,False
0.0766575574,0.1714115092,54412.5563623559,15138337.966960864,1,1,22.7,False
0.0201629919,0.0450858206,38037.630844202,35394578.22379562,1,1,25.6,False
0.0732073989,0.1636967205,55010.111395824,31131744.881144155,1,1,22.8,False
0.1925550782,0.4305662442,47782.6277467622,43901201.41440309,1,1,20.7,False
0.0160160338,0.0358129403,30869.0371128341,238691.689306998,1,1,26.1,False
0.1572370824,0.3515928047,27406.6175521767,43797572.29205222,1,1,21.14,False
0.02658,0.0594346868,50795.6676102565,56851561.236410126,1,1,25.0,False
0.1925550782,0.4305662442,26205.7660562711,49845102.1052508,1,1,20.7,False
0.5377184977,1.2023751136,136678.798419165,65140615.08928696,1,1,18.47,False
0.0608912622,0.1361570015,50328.4746183682,2536407.860432078,1,1,23.2,False
0.0211132445,0.0472106499,30856.3626038896,7757623.351874978,1,1,25.5,False
0.0152951935,0.0342010925,29125.1317884907,66260332.78135539,1,1,26.2,False
0.0231502122,0.0517654482,63072.5174082194,69372524.20352288,1,1,25.3,False
0.0062886146,0.0140617696,60155.9696145042,58906185.05752557,1,1,28.13,False
0.0274507982,0.0613818507,26542.5028525064,20874810.69432332,1,1,24.93,False
0.1272198785,0.2844722965,94507.052681214,48452763.28368853,1,1,21.6,False
0.6376097899,1.4257388333,89395.9337616278,57101189.457520925,1,1,18.1,False
0.0116025908,0.0259441818,87060.6369089154,64969786.90292782,1,1,26.8,False
0.014878357,0.0332690178,44351.156334663,5357440.927521896,1,1,26.26,False
0.3503926411,0.7835017643,45451.0876945572,68045539.56015664,1,1,19.4,False
0.0101054342,0.0225964377,12800.1288796327,1843375.651622924,1,1,27.1,False
0.4836764882,1.0815335068,68808.9928052635,60083021.011534445,1,1,18.7,False
0.0530340723,0.1185877909,61792.3464226999,54280744.90845169,1,1,23.5,False
0.058150704,0.130028927,31794.3876607043,11598295.5894083,1,1,23.3,False
0.0116025908,0.0259441818,27948.9025846025,2210380.425986322,1,1,26.8,False
0.0921626549,0.2060819612,78780.2595736036,33689664.07753416,1,1,22.3,False
2.4578477463,5.4959146391,105547.3694596886,62169493.54598247,1,1,15.17,True
0.1460679643,0.3266178974,25426.2367673001,56497822.75627898,1,1,21.3,False
0.1529519353,0.3420109247,96839.1441973195,64253601.92545174,1,1,21.2,False
0.1838886721,0.411187571,49903.0095081985,64284043.31178208,1,1,20.8,False
0.0101520787,0.0227007381,57602.8980912658,54893761.73445352,1,1,27.09,False
0.0560473362,0.1253256538,113348.0275958855,6615750.963248893,1,1,23.38,False
0.3195618867,0.7145621017,42904.8624103276,61751120.55812846,1,1,19.6,False
0.0350392641,0.0783501764,66737.8512827258,6647349.863098365,1,1,24.4,False
0.096506147,0.2157943048,39193.203410942,39156367.99815092,1,1,22.2,False
0.191670368,0.428587972,56506.7754958921,70152480.10509765,1,1,20.71,True
0.1474195145,0.3296400556,86881.3754858179,64663522.02029948,1,1,21.28,True
0.0424380067,0.0948942677,35849.2260585371,6402332.427858417,1,1,23.984,False
0.0139493823,0.0311917671,85196.6120506979,65936612.95389353,1,1,26.4,False
0.1214940408,0.2716689341,35349.0209495873,11992248.699676692,1,1,21.7,False
0.0048367649,0.0108153351,48206.3218647106,12913.13854053,1,1,28.7,False
0.0096506147,0.0215794305,21453.9732542674,45689235.24887225,1,1,27.2,False
0.0421264611,0.0941976306,21445.0453560458,9848127.578839077,1,1,24.0,False
0.0421264611,0.0941976306,35738.8557410802,3076282.069130972,1,1,24.0,False
0.2538370294,0.5675968529,41880.4365521977,13028428.757008225,1,1,20.1,False
0.0291443905,0.0651688382,49865.9515057519,36332256.117137775,1,1,24.8,False
0.2538370294,0.5675968529,55132.361599329,72922024.06865811,1,1,20.1,False
0.1460679643,0.3266178974,63570.8713305985,19792046.95233824,1,1,21.3,False
0.058150704,0.130028927,79534.4288118095,67959165.19076966,1,1,23.3,False
0.4212646106,0.9419763057,94493.8140814184,42804281.61493437,1,1,19.0,False
0.096506147,0.2157943048,30359.5108367882,54053295.85811008,1,1,22.2,False
0.0253837029,0.0567596853,21980.8408216383,51988788.65923586,1,1,25.1,False
0.0133215567,0.0297879063,54344.285786497,19311658.91546508,1,1,26.5,False
0.0614546821,0.1374168468,43691.3271209491,1973393.165051382,1,1,23.18,False
0.1677084622,0.3750075218,71169.642088466,69436797.40247008,1,1,21.0,True
0.1756123185,0.3926810818,37159.8468014344,24869789.84360849,1,1,20.9,True
0.0088014652,0.0196806745,32099.4420320121,14087132.224767596,1,1,27.4,False
0.3669061375,0.8204270649,19392.7940270021,71562294.50103971,1,1,19.3,False
0.3669061375,0.8204270649,76317.6715055406,69203844.5118531,1,1,19.3,False
0.0366906138,0.0820427065,24867.4587166203,3673400.890131308,1,1,24.3,False
0.160160338,0.358129403,112251.087898907,14978777.776406083,1,1,21.1,True
0.063760979,0.1425738833,28325.988873113,46524202.02719279,1,1,23.1,False
0.2111324448,0.4721064988,58435.3435561045,17320881.939367365,1,1,20.5,True
0.0305179233,0.0682401509,68132.8549315534,68934606.47835016,1,1,24.7,False
0.0058150704,0.0130028927,52067.6788453675,792450.166079314,1,1,28.3,False
0.1961349444,0.4385710684,4327.7178311349,71185285.59351687,1,1,20.66,False
0.0185590173,0.0414992243,25313.9701298994,14462668.655415816,1,1,25.78,False
0.0880146521,0.1968067451,35176.1933190244,8642475.350081239,1,1,22.4,False
0.1058168859,0.2366137501,87067.6313214294,54510377.35466573,1,1,22.0,True
0.046190746,0.1032856481,29021.4018380146,74345614.60333315,1,1,23.8,False
0.1460679643,0.3266178974,28149.0733515676,51101739.950946726,1,1,21.3,False
0.0350392641,0.0783501764,59046.0702324869,56774485.0029547,1,1,24.4,False
0.004411182,0.0098637028,18028.1267261191,42501178.99192124,1,1,28.9,False
0.2016299194,0.4508582062,48347.1916054067,57689620.87589399,1,1,20.6,False
0.1677084622,0.3750075218,37160.04961966,24420390.75118946,1,1,21.0,False
0.0076657557,0.0171411509,27582.8479877338,59749589.72418601,1,1,27.7,False
0.0192555078,0.0430566244,59857.6971930574,39281813.39675792,1,1,25.7,False
0.0183888672,0.0411187571,60822.7828346671,41503040.6407054,1,1,25.8,False
0.1108038821,0.2477650126,41562.8242523438,4642570.9302829,1,1,21.9,True
0.0192555078,0.0430566244,53366.1000544768,18676189.99234004,1,1,25.7,False
0.0101054342,0.0225964377,20297.0013606439,23437230.378074616,1,1,27.1,False
0.0934447651,0.2089488469,88897.0496858773,60383039.31542264,1,1,22.27,False
0.0253837029,0.0567596853,40889.0548509552,49812727.39084751,1,1,25.1,False
0.0840533402,0.1879489824,48374.3905366374,36681033.93189973,1,1,22.5,False
0.1108038821,0.2477650126,72870.7061389079,59917681.0025537,1,1,21.9,False
0.0027324673,0.0061099827,24746.1717849073,38689064.98777092,1,1,29.94,False
0.1677084622,0.3750075218,99323.488456542,43187277.02530037,1,1,21.0,False
0.2609486033,0.5834988155,92763.4634874864,41070318.255080566,1,1,20.04,False
0.0231502122,0.0517654482,13226.3804180635,15085819.66000548,1,1,25.3,False
0.1925550782,0.4305662442,39953.1311913416,66863019.216203086,1,1,20.7,False
0.2914439045,0.6516883822,104577.6232921356,36977885.951990016,1,1,19.8,False
0.0384197891,0.0859092601,90768.4436721863,73459841.69559896,1,1,24.2,False
0.1010543415,0.2259643771,36281.0964556552,57452490.19548107,1,1,22.1,False
0.4290965044,0.9594889528,78445.3430544134,74179855.88487408,1,1,18.96,False
0.0319561887,0.0714562102,26234.1707764855,70224763.94086806,1,1,24.6,False
0.3051792326,0.6824015094,95723.4379738892,48043247.91091829,1,1,19.7,False
0.4212646106,0.9419763057,135178.441976556,32465660.962299373,1,1,19.0,False
0.0921626549,0.2060819612,68908.1276991953,57487902.95838811,1,1,22.3,False
0.0160160338,0.0358129403,62195.4786289144,29362595.14483998,1,1,26.1,False
0.0127219879,0.0284472297,97874.1685197263,72590253.1830286,1,1,26.6,False
0.0192555078,0.0430566244,80250.636346403,68188827.36208048,1,1,25.7,False
0.3536347843,0.7907514169,132633.864893651,72477445.70776068,1,1,19.38,True
0.4814541966,1.0765643117,80187.5688574331,46671751.782674186,1,1,18.71,True
0.0160160338,0.0358129403,50844.8631058582,29375248.19252373,1,1,26.1,False
0.1160259082,0.2594418179,77529.680470084,70236841.99417868,1,1,21.8,True
0.063760979,0.1425738833,38308.2155300628,39112286.41267205,1,1,23.1,False
0.1460679643,0.3266178974,14875.7590527414,12398376.473560149,1,1,21.3,False
0.0116025908,0.0259441818,65702.9807257338,276718.525394417,1,1,26.8,False
0.0127219879,0.0284472297,64210.9659793441,32021704.135672428,1,1,26.6,False
0.0166170902,0.0371569432,23563.8107798978,17274240.37529791,1,1,26.02,False
0.2111324448,0.4721064988,84494.2994032997,31633223.34540821,1,1,20.5,True
0.04411182,0.0986370281,24285.0011962476,40637107.05841551,1,1,23.9,False
0.0092162655,0.0206081961,15613.8430788713,20291599.41882497,1,1,27.3,False
0.5064714588,1.1325046106,32651.8377013309,8773319.915333992,1,1,18.6,True
0.1058168859,0.2366137501,48744.4151769808,16001058.007485716,1,1,22.0,False
0.063760979,0.1425738833,22691.4231703346,10203476.913874608,1,1,23.1,False
0.0483676488,0.1081533507,35470.7660467824,2306327.952029074,1,1,23.7,False
0.0291443905,0.0651688382,22261.7610939844,5268513.356327829,1,1,24.8,False
0.0188258666,0.0420959174,66281.4178831786,63109094.69946092,1,1,25.749,False
0.1460679643,0.3266178974,41937.670664303,58493127.28199266,1,1,21.3,False
0.022108281,0.0494356193,11285.5164915927,6830167.301472482,1,1,25.4,False
0.0334622374,0.0748238376,58111.5023580586,21540817.25504826,1,1,24.5,False
0.0123184191,0.0275448225,19018.4810763447,13229961.861305496,1,1,26.67,False
0.9650614696,2.1579430484,63929.3947929187,63145798.26758925,1,1,17.2,True
0.040230458,0.0899580388,40952.923520283,5303132.637172601,1,1,24.1,False
0.04411182,0.0986370281,36851.8824515945,3934725.091592736,1,1,23.9,False
0.3503926411,0.7835017643,84681.996429343,62038636.668825015,1,1,19.4,False
0.1214940408,0.2716689341,48677.3434656497,13853847.585914092,1,1,21.7,True
0.0305179233,0.0682401509,35577.6775573821,27960916.494419783,1,1,24.7,False
0.0253837029,0.0567596853,9702.6137090937,6566346.401319476,1,1,25.1,False
0.0132603497,0.0296510433,57378.3243017458,58541927.24413048,1,1,26.51,False
0.0506471459,0.1132504611,30569.4819040852,15066009.11719137,1,1,23.6,False
0.1332155667,0.2978790628,80096.1371284666,4969340.5496813,1,1,21.5,True
0.1608996045,0.3597824532,43045.3597718153,27580462.407789987,1,1,21.09,True
0.0167708462,0.0375007522,32471.8340953446,2743213.152703038,1,1,26.0,False
0.1756123185,0.3926810818,74249.3951643118,34720001.90420837,1,1,20.9,False
0.0305179233,0.0682401509,63051.9695169635,42913245.3374903,1,1,24.7,False
0.0880146521,0.1968067451,30060.5475350429,69113911.46345519,1,1,22.4,False
0.0840533402,0.1879489824,28182.9923724055,31835178.48025653,1,1,22.5,False
0.1010543415,0.2259643771,35795.9869406989,35052823.69991485,1,1,22.1,False
0.4212646106,0.9419763057,47682.3771823702,66178736.05930344,1,1,19.0,True
0.1654074158,0.3698622257,93288.5444915132,68123504.33016095,1,1,21.03,False
0.2111324448,0.4721064988,71537.4294171048,69768813.46404876,1,1,20.5,False
0.1881719895,0.42076536,31315.3313788558,72689857.25500882,1,1,20.75,False
0.4023045798,0.8995803882,47757.5918405424,38497234.06829228,1,1,19.1,False
0.0253837029,0.0567596853,23122.6669247548,5559906.026549268,1,1,25.1,False
0.0231502122,0.0517654482,31294.8532263282,45111965.10318309,1,1,25.3,False
0.0242412481,0.0542050786,31279.6161884522,5075554.962582365,1,1,25.2,False
0.0110803882,0.0247765013,25219.6709144975,63655954.88933223,1,1,26.9,False
0.1529519353,0.3420109247,57307.7125163196,55954059.03287965,1,1,21.2,True
0.1108038821,0.2477650126,95259.5878373298,65422533.06817067,1,1,21.9,True
0.0515887466,0.1153559443,44635.2613399314,26877727.80472518,1,1,23.56,False
0.4023045798,0.8995803882,47757.5920152392,38497234.21789015,1,1,19.1,False
0.1838886721,0.411187571,49906.1684022401,32611856.70745941,1,1,20.8,False
0.0766575574,0.1714115092,25386.6385804689,14682500.42157362,1,1,22.7,False
0.1214940408,0.2716689341,38488.9173653045,16438607.76677758,1,1,21.7,True
0.0053034072,0.0118587791,31819.3599519339,44377360.49900879,1,1,28.5,False
0.9173920592,2.0513510063,94074.3353640838,50844321.46563505,1,1,17.31,False
0.0059231806,0.0132446345,23042.1811489684,64499254.70284557,1,1,28.26,False
0.0880146521,0.1968067451,55415.5964501569,11743810.97841536,1,1,22.4,True
0.3270054393,0.7312063912,67129.8151594201,66965940.78550823,1,1,19.55,False
0.022108281,0.0494356193,12501.3564633934,20510219.54695429,1,1,25.4,False
0.1557955241,0.3483693825,13234.1490469776,60988717.24391695,1,1,21.16,False
0.058150704,0.130028927,35148.5553313677,56065792.85919437,1,1,23.3,False
0.0366906138,0.0820427065,22371.6225936804,33002583.38062637,1,1,24.3,False
0.0300992017,0.067303861,36372.9816708844,33025609.0958223,1,1,24.73,False
1.4013769717,3.1335741707,65437.7755543798,52473415.83599141,1,1,16.39,False
0.160160338,0.358129403,63247.4817415178,53037580.01148562,1,1,21.1,True
0.2016299194,0.4508582062,83138.2432870756,62697620.16306558,1,1,20.6,False
0.0069912523,0.0156329154,27020.654650281,74086368.97451666,1,1,27.9,False
0.7023522477,1.57050737,84697.6603773308,20744869.2065324,1,1,17.89,False
0.3408434689,0.7621491661,96824.2398154441,55668922.71013928,1,1,19.46,False
0.1925550782,0.4305662442,94474.3096676563,60153383.472101726,1,1,20.7,False
0.1332155667,0.2978790628,76467.8298758522,58494041.20530007,1,1,21.5,False
0.1677084622,0.3750075218,49908.3769815379,57645544.90033524,1,1,21.0,False
0.1847374636,0.4130855266,67283.0245976494,67550504.76982647,1,1,20.79,True
0.0802703167,0.1794898848,34848.1150989349,71149728.97729804,1,1,22.6,False
0.0506471459,0.1132504611,34123.7942613181,4756544.191832154,1,1,23.6,False
0.0555334912,0.1241766613,89620.7040029743,5042515.480124154,1,1,23.4,False
0.0058150704,0.0130028927,72292.6945296785,49797691.93724487,1,1,28.3,False
0.0253837029,0.0567596853,49736.6815828072,26565594.811008006,1,1,25.1,False
0.022108281,0.0494356193,11393.0941043934,23448030.02782736,1,1,25.4,False
0.046190746,0.1032856481,35802.0363809137,18166616.4282954,1,1,23.8,False
0.2424124811,0.5420507863,14759.5698314961,4263369.321900106,1,1,20.2,True
0.6676594135,1.4929318344,66717.3998118434,66055943.49468493,1,1,18.0,False
0.1460679643,0.3266178974,76445.1714569155,65547834.00011461,1,1,21.3,True
0.008405334,0.0187948982,26819.6770662455,52704615.49941116,1,1,27.5,False
0.0880146521,0.1968067451,60519.393253489,5425233.371481511,1,1,22.4,False
0.0201629919,0.0450858206,76219.5893175828,73261165.56654358,1,1,25.6,False
0.0568270323,0.1270691073,69643.231198146,57644309.11721053,1,1,23.35,False
0.1529519353,0.3420109247,53770.8845883438,53762062.419861466,1,1,21.2,True
0.1214940408,0.2716689341,68667.8743913346,14536591.889364198,1,1,21.7,False
0.5064714588,1.1325046106,61757.5648556196,39169112.55485174,1,1,18.6,False
0.0745684261,0.1667400697,32028.6587881259,34657951.7744887,1,1,22.76,False
0.0421264611,0.0941976306,78166.6312946814,73568900.98127425,1,1,24.0,False
0.0880146521,0.1968067451,10072.6793059601,51305116.908830896,1,1,22.4,False
0.04493192,0.1004708274,15204.9608113219,56715647.517412856,1,1,23.86,False
0.4023045798,0.8995803882,48617.5626031216,34643062.881919295,1,1,19.1,False
0.0832827346,0.1862258558,59214.4298135525,22458298.5383532,1,1,22.52,False
0.1925550782,0.4305662442,15680.8551654785,58802582.26439982,1,1,20.7,True
0.0160160338,0.0358129403,66922.8265271203,66840311.17208409,1,1,26.1,False
0.1677084622,0.3750075218,54031.4592597547,56448468.02540005,1,1,21.0,True
0.3503926411,0.7835017643,30131.9268268333,24550704.438480943,1,1,19.4,False
0.0090064777,0.0201390963,63568.2350781817,54645370.62788848,1,1,27.35,False
0.4555698523,1.0186851583,18690.4731666527,66761940.9918521,1,1,18.83,False
0.2503542548,0.5598091321,45036.2248996075,20569758.466988984,1,1,20.13,False
0.0435065831,0.0972836774,20176.7012174545,24079774.38286344,1,1,23.93,False
0.0133215567,0.0297879063,25323.3321836003,61518978.66748432,1,1,26.5,False
0.0152951935,0.0342010925,53900.3973277462,50228237.53922312,1,1,26.2,False
0.0069912523,0.0156329154,52040.3500143511,60901958.13872789,1,1,27.9,False
0.1332155667,0.2978790628,51192.7049852482,5142949.341569697,1,1,21.5,True
0.046190746,0.1032856481,44245.3757283972,5031808.177136561,1,1,23.8,False
0.4041615334,0.9037326626,98869.994935619,42192633.93855836,1,1,19.09,True
0.0699125232,0.1563291544,98770.2089591696,66416154.96993248,1,1,22.9,False
0.0152951935,0.0342010925,45489.315730036,1218156.022646687,1,1,26.2,False
0.0421264611,0.0941976306,56778.4556841409,6357353.733872737,1,1,24.0,False
0.096506147,0.2157943048,40398.8044538351,36378169.76789138,1,1,22.2,False
0.1529519353,0.3420109247,50412.3729347416,33838533.95941938,1,1,21.2,True
0.0334622374,0.0748238376,42519.9433659728,2446795.893942548,1,1,24.5,False
0.0121494041,0.0271668934,27564.3309865203,9420603.644397808,1,1,26.7,False
0.0282198679,0.063101543,16099.6201869358,7764145.504851451,1,1,24.87,False
0.0382432662,0.0855145429,10447.4898234297,29760334.90631339,1,1,24.21,False
0.0377185489,0.0843412394,34582.6378857539,41945957.687336914,1,1,24.24,False
0.0766575574,0.1714115092,45349.339078683,1161684.621896127,1,1,22.7,False
